new_sampleid	Bam_Id	Depth	Chimeric_Reads_NGScheck	Chimeric_Reads_flagstat	Mean_TLEN	Q30	FREEMIX	Yield	Yield_QC	sa.qc.callRate	sa.qc.dpMean	sa.qc.dpStDev	sa.qc.gqStDev	sa.hetStats.stdev	sa.qc.rHetHomVar	sa.qc.rTiTv	sa.qc.nSingleton	sa.qc.nSNP	sa.qc.nInsertion	sa.qc.nDeletion	sa.imputesex.Fstat	call_rate	f_stat	passes_qc0	passes_qc1	passes_qc2
ce99c88a-df0f-4855-9c2a-d261ce746174	8b326355-96d1-4aa5-810c-cc4271e69da4	38.3	0.0107	0.0073	288	90.64	0.00013	128.12	117.82	0.998630136986	41.150617284	10.6443479352	7.86627186616	0.385700382034	1.48668885191	4.11097560976	0	8382	1	1	0.100559451183	0.95764	0.10713	TRUE	FALSE	TRUE
cf20c434-d4e8-4caf-a2cb-e40609272837	83324bb0-ffa5-4160-841c-c36fc8d5aaed	38.9	0.0223	0.0147	470	87.98	0.00033	149.46	120.6	0.999817351598	41.0845816588	12.5582809305	8.40119332081	0.452968420178	1.56890012642	3.93987157034	0	8462	8	0	0.995187745316	0.99491	0.99045	TRUE	FALSE	TRUE
cfbd5476-e83a-401d-9f9a-639c73a0e35b	753cb8ba-a77f-4d5a-89b6-7c166ba78012	29.3	0.018	0.0116	388	90.73	0.00041	103.41	90.14	0.999269406393	30.8381465911	10.0330306144	16.1198995153	0.527777250996	1.69604471195	4.10939357907	0	8594	3	1	0.070117694817	0.95801	0.072234	TRUE	FALSE	TRUE
d0af7580-a285-40bb-b515-7fec0aa2979a	84fc493a-f64a-442e-89df-c8ca70a2e498	33.2	0.0273	0.0172	437	88.06	0.00037	141.88	102.95	0.999178082192	34.6310209304	11.2149337985	11.9567226368	0.515262566467	1.48170246619	3.98687963491	0	8742	12	1	0.136633269986	0.95895	0.13332	TRUE	FALSE	TRUE
d0c5457b-7ba5-4482-acc8-edc375e0e121	475ed11d-bef7-455d-9e4f-d9acbb8a5960	32.8	0.0195	0.0134	442	92.16	3e-04	115.6	100.91	0.998538812785	33.9862813243	10.471279727	14.6392779617	0.488097143777	1.13179396092	3.99489795918	0	8811	8	0	0.418009056648	0.95633	0.41175	TRUE	FALSE	FALSE
d0d520f5-7fca-409e-afd0-9445a77665f4	4c03db45-b379-4e53-b735-139d3b479a5f	31.3	0.0146	0.0106	278	88.66	0.00288	122.67	97.18	0.99899543379	36.2794588171	13.5585753721	11.5185896198	0.467405919157	1.27328966521	4.00278396437	0	8985	9	2	0.990380314986	0.996	0.98569	TRUE	FALSE	TRUE
d0d81468-73f6-4a8a-8f00-b99bd127c228	9e490813-07de-4a8b-8cd9-dcd9c379fb8a	30.6	0.025	0.0094	485	87.29	0.00165	103.72	94.26	0.998630136986	30.9580246914	9.65214714562	16.2790418761	0.484191897005	1.33321325648	3.94385026738	1	9245	9	1	0.134228348732	0.9575	0.13762	TRUE	TRUE	TRUE
d141e42e-aa3b-46ed-815f-3192b1959bf4	3a926ecd-a32c-444c-8915-1a5e3a91a8d7	35.8	0.0175	0.0118	319	86.25	0.00018	129.13	109.55	0.997351598174	37.9178646644	12.0393979985	15.8860657437	0.492397551669	1.17385108657	4.13198847262	1	8904	3	2	0.136633269986	0.95677	0.13808	TRUE	FALSE	TRUE
d1720ff9-f865-45b9-91b3-f729b58722df	7e07e4c3-8ca1-4a5f-87e0-cef201401179	44.8	0.0165	0.0116	311	89.03	6e-05	149.88	137.75	0.999543378995	45.9968021928	10.3956314756	7.04600226812	0.461831714918	1.6132505176	4.03870595032	1	8722	4	0	0.00917244354893	0.95866	0.014273	TRUE	FALSE	TRUE
d1c3fc9b-a8b8-4d8f-9e3b-4e159f3a1437	8bd40b3e-cf0c-4c78-819b-6d830d872c9a	41.4	0.0154	0.0099	306	87.37	0.00032	138.52	127.49	0.998812785388	41.8486787967	10.2435129161	8.54637798453	0.421184043335	1.49140343862	3.97945205479	0	8724	9	1	0.0548659473658	0.95706	0.064274	TRUE	FALSE	TRUE
d1ed4413-2b27-4c4d-b1d0-14cfc39721db	b4990667-4374-4c9f-adc4-198ffd9330b1	29.1	0.0262	0.0161	355	87.58	0.00013	102.37	89.79	0.996164383562	30.5545471214	10.8742796653	19.5757413599	0.538925842843	1.4962562396	4.07980652963	2	8402	3	1	0.0620807111264	0.9567	0.066426	TRUE	FALSE	TRUE
d21604f4-6d60-4eea-bd42-f6ab6c19cab8	21439d6b-a4f6-40c2-8c59-5626c0e23061	30.1	0.0312	0.0143	198	89.07	0.00055	113.4	92.86	0.999452054795	33.5888157895	9.12701587448	13.3461684712	0.511472180918	1.59388308169	3.94246137453	1	9277	7	1	0.158277561267	0.9583	0.15931	TRUE	TRUE	TRUE
d32ae441-0e29-43ab-a3a9-b462cf856dd6	91878a54-3b51-4607-915c-ee778f82cd45	28.8	0.0311	0.0207	463	87.68	0.00051	132.71	89.25	0.998447488584	29.6926735571	11.4544955427	16.0277719698	0.523906983819	1.51542575072	4.14578313253	1	8542	4	1	0.0308167348306	0.95575	0.028321	TRUE	FALSE	TRUE
d40a377e-08a7-45a3-ab5b-0b02a8dc9ba4	b01f6dcc-af91-4f47-b50b-41212d87df19	43.6	0.0142	0.01	304	90.19	0.00037	144.24	134.01	0.998630136986	44.9544581619	9.6441548579	6.61370629673	0.366080810909	1.39729206963	3.98127128263	0	8777	6	0	0.0717003961405	0.95786	0.078334	TRUE	TRUE	TRUE
d41ed333-83f6-4be5-91f2-1f4577bb2dcb	2bc48a2b-2568-404a-ba71-3a79e7d87bd6	36.1	0.0202	0.0122	473	88.41	0.00099	135.71	111.83	0.998264840183	36.5370048486	12.1746198596	12.0867544857	0.475651378312	1.45653876273	4.04405034325	0	8817	12	0	0.0765102386475	0.95684	0.068808	TRUE	FALSE	TRUE
d48ffb2d-04cf-45c4-aeaa-d14138f052c3	6bbcb8a4-898e-47cd-b028-9aa3ad4deb16	35.9	0.011	0.0074	282	92.67	0.00019	120.73	110.47	0.998904109589	37.7888096544	8.76734573746	10.0550545948	0.52150968116	1.48056537102	3.93704735376	0	8862	5	0	-0.0557604302962	0.95801	-0.047632	TRUE	TRUE	TRUE
d520264c-fad5-4696-aea5-2f30a004e65a	ab950d6a-bd3a-406b-96a2-e093037c4464	36	0.0213	0.0158	246	91.7	0.00018	121.59	110.96	0.999452054795	39.127375731	10.1721226652	9.78517836233	0.426880318401	1.50680544436	4.05719237435	0	8754	7	0	0.992772926504	0.99629	0.99283	TRUE	FALSE	TRUE
d58ceba0-6be6-4292-8f38-40dffea6c937	fe5a6380-abee-4573-8797-f22b70121325	38.3	0.0355	0.0267	318	87.92	0.00075	133.19	118.15	0.998721461187	40.3034930505	11.3924782781	12.3437179455	0.44169323776	1.4063590539	4.01026811181	0	8783	1	1	0.997595078746	0.99622	0.99524	TRUE	FALSE	TRUE
d6ceebd0-c5e4-4cd5-bf61-696a302ac4e2	62f9bdf0-1a9c-4ef7-bda3-2594568cd5b5	44.2	0.0149	0.0101	306	89.72	0.00201	146.61	135.94	0.999360730594	44.4851503244	9.54526405503	7.71028117772	0.376811687154	1.31363805277	3.91340319912	0	8908	7	3	0.189541537563	0.95793	0.19047	TRUE	TRUE	TRUE
d7098752-c211-42cc-b58d-b288095b7d3a	a9f2267e-3540-418d-8c73-551fb8bbf80c	35.2	0.018	0.0094	298	90.15	0.00039	119.57	108.41	0.999452054795	38.1964546784	10.439569657	10.9599048869	0.399574384676	1.52382908792	4.03110328638	0	8573	5	1	0.100559451183	0.95924	0.10475	TRUE	FALSE	TRUE
d7361a9f-ba6d-4e34-8bde-f309225b38cf	ccd364e9-70c1-437d-b5e3-5406b8807a8f	41.1	0.0146	0.0096	305	85.69	0.00209	137.23	126.53	0.998904109589	41.8290363869	9.3604517059	8.19517646767	0.41797372662	1.51742301459	4.0671728972	1	8675	5	1	0.124608663718	0.95786	0.12689	TRUE	TRUE	TRUE
d770733c-ee28-4d36-845f-fd51c1f72666	NA	0	NA	1	300	NA	1	NA	NA	0.969315068493	5.93546259657	4.09228837975	29.4978457533	0.710548940533	1.04578025478	4.10273515677	0	7649	2	0	0.335558650943	0.92729	0.33977	FALSE	FALSE	FALSE
d7eecdb1-7077-42ab-be4b-10bf819857a8	2e5b3752-c096-43d2-9e8a-3ea71e8e8418	37	0.0179	0.013	249	89.84	0.00077	124.63	113.9	0.999452054795	38.8205409357	10.2374831862	9.73975641184	0.384518418453	1.42194433239	3.99411071849	0	8480	3	0	-0.0196866114933	0.95684	-0.012165	TRUE	FALSE	TRUE
d8036236-c738-4408-8660-aaab45d8dd67	a197619e-f3e2-41f6-aef7-d1fadf3c1f5b	40.3	0.029	0.0233	287	88.81	0.00064	136.65	124.2	0.999269406393	42.8410711022	10.8265880344	9.13955312333	0.412794993318	1.57267080745	4.15053763441	0	8622	6	0	0.992785236239	0.99491	0.99047	TRUE	FALSE	TRUE
d845adbb-c91f-4d56-bdd4-0ead1051b0cf	2ff35556-9b1a-415b-98f4-96bd63cb2a1e	36	0.0141	0.0096	302	89.92	1e-04	121.3	110.7	0.999086757991	37.4137111517	9.53220051925	10.6181011341	0.432071538828	1.35324294613	3.95503791983	5	9147	6	2	0.179921852549	0.95728	0.18146	TRUE	TRUE	TRUE
d8772b3c-ac4d-4c05-af91-e4ae466449ab	256a90c5-21f2-4485-9990-c29a8df7c809	35.4	0.0184	0.0125	428	89.69	0.00042	144.56	109.85	0.999178082192	37.9113426561	12.6040573403	10.1206217798	0.443439105452	1.48956661316	4.01443418014	0	8685	11	1	0.10536929369	0.95779	0.10237	TRUE	FALSE	TRUE
d92af535-b465-442e-8e8b-2189c4b731f8	e7f194a3-2446-46d3-9cb0-a06b7a1a5ac4	38.6	0.018	0.0123	463	92.28	0.00034	148.95	119.49	0.999086757991	40.9527422303	12.3223632841	8.46412914647	0.391831000097	1.51686746988	4.1610619469	0	8748	9	1	-0.0172816902398	0.95844	-0.01668	TRUE	FALSE	TRUE
d9512a55-9c92-4ac9-bbc2-c872b90d7ac1	d468ac52-6f6d-46c6-a23d-d938939924de	37.8	0.0127	0.009	326	89.91	0.00035	123.06	116.32	0.998447488584	38.4807463642	10.6317383585	11.8675145256	0.472960946048	1.28269581056	3.98064159292	0	9005	7	1	0.163087403774	0.95706	0.16645	TRUE	FALSE	TRUE
d98a09df-f185-4aa7-ab3c-0e24d4611a06	81893029-439c-4480-8692-16d0f95a5608	41.2	0.039	0.0321	300	89.79	0.00265	142.81	127.2	0.99899543379	45.5143066094	12.9377072276	10.3931569287	0.396766153056	1.55286521388	3.95774647887	0	8800	4	1	0.992785236239	0.99723	0.99286	TRUE	FALSE	TRUE
d9e2fc75-08f0-4791-90f2-4533b8cb6ecb	08637990-95b2-43ee-a02c-3f5aee7da9b6	24.6	0.1042	0.0761	213	91.08	0.0016	125.74	78.41	0.99899543379	25.6838833531	9.33428543594	24.0661907416	0.594372539565	1.47008547009	4.14734299517	0	8524	2	0	0.104292632292	0.95764	0.10559	TRUE	TRUE	FALSE
d9f48999-34a5-4557-a786-f2b8ec7618ff	42e473e7-01f0-45d6-bf8d-9e73d74e55c8	26.6	0.0301	0.0287	343	92.27	0.00017	129.42	81.88	0.998356164384	26.8099158434	10.8455249806	23.8989805487	0.534237528227	1.49131513648	4.24347826087	0	8442	0	1	0.995187745316	0.99622	0.99047	TRUE	FALSE	TRUE
da0093b0-a070-4b52-8de5-2720d8935003	e0bb87bd-bcb6-46a1-81c6-3457624d5d84	45.5	0.0143	0.0096	297	88.94	0.00207	151.57	139.93	0.998173515982	47.1446477585	11.38996168	6.89097759799	0.459664850455	1.48230088496	4.09658421673	0	8654	3	1	0.0834884572438	0.95713	0.088706	TRUE	FALSE	TRUE
da2773a7-614f-4501-aa1e-eaeec725cb0a	d7b6706a-522d-46ce-b9bc-ae44ea1955df	44.4	0.0148	0.009	305	88.9	0.00092	148.22	136.57	0.997716894977	45.9884668192	9.3048180075	6.35425333539	0.353317826846	1.42438452521	3.99942922374	0	8759	3	2	0.0861299236616	0.95793	0.08786	TRUE	TRUE	TRUE
dab24779-ff9a-485d-a107-d2f05ffbc489	4c5f3ee6-22d7-40b9-8a12-a87c2b7f61a5	34.5	0.0211	0.0125	435	89.51	0.00026	135.76	106.83	0.999360730594	36.7954856986	12.6920314793	9.91884551502	0.407870323043	1.52859477124	4.09144542773	0	8630	7	1	0.992785236239	0.99571	0.98571	TRUE	FALSE	TRUE
db06f314-a312-4694-b518-3d157d5462c3	7af4e253-90ec-465a-820f-71de6a980e42	37.8	0.0163	0.0106	456	92.31	0.00086	132.2	117.13	0.998630136986	40.0656607225	12.3324207411	8.80056364477	0.51064384821	1.44910179641	3.97350230415	0	8634	8	0	0.0524610261123	0.95822	0.052369	TRUE	FALSE	TRUE
db693f04-a091-4c45-8bbc-1c66098d47fb	f01343fb-837f-43f2-8a16-b0c6f57fe0e6	34.2	0.0134	0.0094	321	86.87	0.00027	112.72	105.35	0.999086757991	34.5991773309	9.0549379127	12.851636783	0.487727262126	1.46364719905	3.96807297605	0	8714	7	1	0.0115773648025	0.95699	0.016699	TRUE	TRUE	TRUE
db717476-f2be-46ce-8b58-d36c2d118c74	24447c93-5857-4335-92d8-cebdd83b7a3c	41.8	0.0209	0.0152	305	88.46	0.00039	143.43	128.63	0.998630136986	44.4887059899	10.9686936773	9.30068265513	0.388319169646	1.51963506545	3.90592141671	0	8865	8	0	0.992778994379	0.99702	0.99285	TRUE	FALSE	TRUE
dbc462f5-f723-4cf7-a48d-84001d2d51e9	16a7805d-4cbe-4add-ac62-be4cd1d980f7	29.8	0.0221	0.0118	521	91.47	0.00037	107.68	91.69	0.99899543379	30.8397476917	9.40807827858	15.5609238577	0.527536469885	1.43684992571	3.94281133084	4	9248	4	1	0.0476511836053	0.95793	0.045226	TRUE	TRUE	TRUE
dd456e24-b839-488b-b460-1a3935056557	751ae436-7c2f-4787-abb6-47f00f04a8a3	36.3	0.0231	0.0179	239	92.14	0.00031	124.15	112.05	0.998904109589	38.6256171146	10.1973751641	10.4597180411	0.406346865349	1.45152129817	3.93789901335	0	8508	2	0	0.0524610261123	0.95822	0.055319	TRUE	FALSE	TRUE
ddcb9856-396d-4885-9180-a4c9a2c19778	1c6c0b19-6aec-4c2d-8c5b-4c7723d608c2	27.3	0.0149	0.0107	286	92.99	0.00466	106.13	84.54	0.998630136986	31.7155006859	13.0905814113	15.2896076636	0.553754024267	1.31489045674	3.94016620499	0	8917	10	3	0.143848033746	0.95764	0.14523	TRUE	FALSE	TRUE
ddde29d5-cf53-46bb-8da7-523b1d81bf01	af682c49-8930-4e64-bc93-95911e46b1a7	36.5	0.0142	0.0094	305	92.4	0.00036	120.84	112.38	0.99899543379	37.8388335314	9.1862271235	10.4055594494	0.475645167459	1.43829787234	4.06385404789	0	8882	5	2	0.0308167348306	0.95801	0.040464	TRUE	TRUE	TRUE
de445fe9-4644-4706-a20f-57a364aa01a8	NA	0	NA	1	300	NA	1	NA	NA	0.997808219178	26.9470071389	10.8367916464	18.8325032067	0.582136400312	1.25946142649	4.03487064117	0	8952	7	0	0.237639962634	0.95771	0.23424	FALSE	FALSE	FALSE
de77cea1-e2cc-4a02-ba88-d31b75e6f151	55bfeae5-e379-4c9d-aec7-179b257e92e1	40.5	0.0153	0.0102	316	87.94	0.00031	134.12	124.66	0.998904109589	41.2685134394	11.0560267032	9.68367021392	0.440564802315	1.40387658228	4.04457478006	0	8601	5	0	0.992785236239	0.996	0.99285	TRUE	FALSE	TRUE
df5eee9d-0c8e-4416-9b91-45b1b3fff639	bcafe29c-f84f-495e-9e89-0e0f375e1eb2	29.2	0.0195	0.0115	429	88.71	0.00034	133.97	90.4	0.998538812785	30.8898847631	10.376387543	15.716305257	0.504932040259	1.45294117647	4.06332757628	2	8795	13	1	0.119798821211	0.95793	0.11189	TRUE	FALSE	TRUE
df7a78db-7bc1-485a-81db-230529ae8298	7401337a-ac23-49d5-b863-079736d8744d	48.6	0.0248	0.0183	234	89.33	1e-04	166.86	149.79	0.998173515982	53.1677035682	11.167810884	5.91920598732	0.46185230533	1.55396565822	4.10817166373	0	8689	3	1	0.992785236239	0.99665	0.99286	TRUE	FALSE	TRUE
df89ba1c-e0b5-496d-9f90-12f977231f0a	e9511a6e-6b2b-4150-af9e-d79bec1b69e1	37.5	0.014	0.0097	347	89.85	0.00018	122.73	115.5	0.999543378995	37.9996345363	10.0706231564	11.4037554267	0.478542652956	1.60428031893	3.97911832947	0	8584	3	3	0.0760471006592	0.95822	0.082642	TRUE	FALSE	TRUE
e048e8dc-7a78-4770-8a17-af2184f2a119	ae129883-946f-4383-988c-23ed7189c6e3	29.1	0.0174	0.0111	460	89.86	0.00283	114.79	90.2	0.999086757991	30.1067641682	11.3642182744	15.8709894978	0.475675448747	1.53794199444	4.03395585739	3	8895	7	5	0.0332216560841	0.95917	0.03094	TRUE	FALSE	TRUE
e0784adc-c65e-4dac-827a-f038ae254cf6	1bdfdf14-4756-444f-9e42-31712d71dd42	40.4	0.0148	0.01	300	88.26	0.00027	134.23	124.22	0.999634703196	41.0955600219	9.33390995471	7.98610641314	0.418346718968	1.43032949583	3.97809798271	0	8637	4	1	0.013982286056	0.95902	0.019035	TRUE	TRUE	TRUE
e0d54a00-8d0b-4a09-bf35-75183818d3ed	af536aac-2df4-46af-a003-7bd14ad93e09	30.4	0.0137	0.0087	488	91.59	0.00043	100.42	93.63	0.997808219178	30.7857404357	9.60572459188	16.0746396299	0.477586045023	1.14085447263	3.90250260688	5	9403	7	2	0.249664568901	0.95691	0.25237	TRUE	FALSE	FALSE
e1b0a0c5-eefe-4f4c-9f48-85b44bc48b0f	a01b78ea-4dcb-4190-9705-4c9efa4e4aac	36.8	0.0127	0.0084	317	91.79	3e-04	122.23	113.12	0.998812785388	38.7583432385	9.08193329669	9.46802132725	0.396063037221	1.41818888457	4.16931216931	0	8793	3	0	0.00195767978836	0.95793	0.011892	TRUE	TRUE	TRUE
e27e4ec4-b30b-4b69-8e8a-b8e32718476c	472bcc57-e281-458d-a99e-2b2c94204140	41.8	0.0117	0.0081	309	88.18	3e-04	135.71	128.72	0.999269406393	42.6493328459	11.0762197501	8.40514854379	0.382447640843	1.54920767306	4.15445184737	0	8510	3	1	0.0826234279597	0.95801	0.089159	TRUE	FALSE	TRUE
e2d6cdf7-1395-45ac-a3f0-faa00d5ead80	f00a396a-0ce7-4970-beae-4f3019308f0e	42.1	0.0164	0.0112	261	89.53	3e-04	141.77	129.69	0.998630136986	44.982258802	12.1130800612	8.67909422584	0.365348372383	1.4952	4.12140762463	1	8732	5	1	0.992785236239	0.99585	0.99048	TRUE	FALSE	TRUE
e3517cc7-2b6c-4ca0-a9f8-d3487add3435	acebada3-da24-453b-a663-e17ee90ab808	39.5	0.0138	0.009	313	89.66	0.00027	131.06	121.66	0.999178082192	40.7541358194	9.60262768205	8.39847599303	0.527003055797	1.47194186516	4.19516616314	0	8598	1	1	0.0404364198447	0.95866	0.042845	TRUE	TRUE	TRUE
e36311cb-0e29-47fb-98dc-a69e54a5b40a	89ca8cbd-8da3-470e-a346-8804908384ba	31	0.0214	0.0135	459	88.8	0.00028	128.67	96.13	0.999269406393	32.7473039664	11.8545389886	13.4833835252	0.474313844091	1.5227827502	4.07272727273	0	8649	13	1	0.995184368991	0.99702	0.99285	TRUE	FALSE	TRUE
e38a0342-1a02-478f-b61e-435d11be797e	cf724ccd-f0a1-4e8a-966d-03fea5c0f7b9	34.4	0.0253	0.0103	463	88.57	0.00059	116.03	105.77	0.998630136986	34.8862368541	10.8073476616	14.2574729372	0.560033934203	1.55497170574	4.07328332372	0	8792	2	1	0.119798821211	0.9575	0.12597	TRUE	FALSE	TRUE
e45c007a-e0e6-454c-9804-9d72ff7378fd	1ede62b5-2d01-44cd-9856-b0e1be672269	32.4	0.0173	0.0108	327	90.63	0.00025	113.87	99.86	0.998721461187	35.446049744	9.92335371315	13.1658223119	0.475534738952	1.44331508991	3.96166854566	0	8802	5	2	0.074105317394	0.95837	0.078334	TRUE	TRUE	TRUE
e52dd335-3b9a-4e3e-ba2e-f125611ecd09	49692f58-cc21-4ec7-ba37-d44d7811616d	33.3	0.0261	0.0143	491	88.38	0.00039	113.38	102.37	0.997716894977	33.9881006865	10.2271163458	14.2150776732	0.466763698237	1.53795918367	3.82775919732	0	8661	7	0	0.0332216560841	0.95706	0.033084	TRUE	FALSE	TRUE
e582a24d-98bf-40d3-bbc8-e8823a28127f	ad98488e-799a-4820-8cad-96bb67fbb5b2	44.2	0.0236	0.0123	224	85.33	0.00033	160.17	136.26	0.999360730594	44.8370647903	13.3180005578	12.0695558451	0.447932654325	1.17777010701	3.93033226152	4	9200	8	1	0.215995671352	0.95844	0.21666	TRUE	FALSE	FALSE
e64a3a24-426d-430e-b2a8-88ddfb9147bc	58a8b475-0ad0-4809-a3e9-a67b4a4b9594	38.4	0.0125	0.0087	334	89.66	0.00017	125.5	118.13	0.998904109589	39.0050283416	11.1206367306	11.4132523412	0.423102721901	1.44698142415	3.90738699008	0	8902	6	2	0.0380314985912	0.95808	0.04305	TRUE	FALSE	TRUE
e64d8a9d-8360-48ca-9ed6-f8d70daec561	fe43270b-2ad5-4070-a487-d9bd0b555411	60.9	0.0216	0.0144	291	87.14	0.00019	208.72	187.62	0.999452054795	63.0556469298	13.5368281201	5.82474129311	0.459020839844	1.51085209003	4.11247803163	1	8727	7	2	0.100559451183	0.9591	0.10475	TRUE	FALSE	TRUE
e6b693f3-d5d9-4628-a564-53fa23f74ea7	f4a9529e-1781-48b8-9691-167de801304f	39.5	0.0118	0.0081	382	84.84	0.00029	129.98	121.56	0.998721461187	39.4753108998	10.2279046825	10.4704000747	0.391315480944	1.51675977654	4.05855338691	0	8812	2	0	0.0308167348306	0.9567	0.026178	TRUE	FALSE	TRUE
e76e0399-5ebc-4af3-8aaf-aafad0828046	afc8da67-10f6-42b5-b065-7fb28336b3fa	36.1	0.0305	0.0168	282	87.37	0.00051	127.47	111.5	0.999086757991	38.0778793419	10.7993400113	11.3783833558	0.543232544391	1.58075040783	3.93146067416	0	8778	4	1	0.0981545299292	0.95852	0.099988	TRUE	FALSE	TRUE
e7976863-3bbf-42ac-b272-ccd7ca5bf679	45e4cb3e-9d9b-44ac-9409-6ceea9441926	28.6	0.0194	0.0121	304	91.59	0.00138	101.02	87.17	0.998447488584	30.1099423763	9.29780986055	17.2544855079	0.495042944253	1.39170506912	4.02792022792	0	8824	8	1	0.0813200811546	0.95866	0.088084	TRUE	TRUE	TRUE
e80d4f94-008b-4957-bdda-eb0f5a1689bf	c7310b89-3b57-446f-83da-d19f8d71f4ce	31.9	0.0282	0.0161	478	83.36	0.00054	117.37	99.48	0.99899543379	33.6629490813	12.4737819689	15.3986740238	0.499836276667	1.43017656501	4.13213213213	0	8545	4	0	-0.0629751940567	0.95713	-0.067429	TRUE	FALSE	TRUE
e882509c-ea63-4c9f-b4ca-22bfc22e0638	a6c2ee1a-3b56-4252-b884-52a57254a9ab	36	0.0199	0.0123	429	91.97	7e-04	140.86	111.66	0.998356164384	39.1838638858	12.4465282713	9.02661642042	0.403040694812	1.45614035088	4.06285714286	0	8860	7	0	0.0476511836053	0.95742	0.045226	TRUE	FALSE	TRUE
e95c1925-7e44-49b3-a69d-fe31c31af50b	00f0f984-8643-40bc-b3b4-0aa0f2396845	44.1	0.0128	0.0088	300	87.43	0.00027	145.24	135.81	0.997808219178	44.9962474831	12.631873825	9.31543457259	0.36935819354	1.40331278891	4.13430232558	1	8831	4	1	0.990364175401	0.99585	0.99046	TRUE	FALSE	TRUE
e96d5811-4736-40dd-966d-e0e172aeb0af	2fe57e67-1b9d-4e94-8dcc-0654a77cfee9	30.9	0.0169	0.0103	488	89.96	0.00023	102.69	95.18	0.998721461187	31.2578639356	9.50800890462	15.3353431257	0.472306162947	1.58583433373	4.00055834729	2	8956	7	0	0.0344671774589	0.95815	0.029787	TRUE	TRUE	TRUE
ea276834-97ad-4db2-9397-a1c16911b37f	c824c1a8-7e6e-486a-97f4-28d87748726f	46.9	0.0136	0.0095	326	87.95	0.00015	155.27	144.2	0.998904109589	48.2015907844	10.8220555064	7.0204208021	0.420652798794	1.50040192926	4.01555299539	0	8707	2	0	-0.0293062965074	0.95764	-0.023823	TRUE	FALSE	TRUE
ea97b47f-1e01-42c0-ae0a-6e961e665c5e	9792d865-2dd0-49bf-9426-9b1e64376962	34.5	0.0173	0.0119	203	86.21	0.00028	127.37	105.53	0.999452054795	37.7383040936	11.0156574791	12.8563842273	0.529438674495	1.53136382032	4.05449275362	0	8719	7	1	-0.0172816902398	0.95881	-0.01668	TRUE	FALSE	TRUE
eac0b1e8-fcb0-4e62-ba9b-99228f55838f	9cf69fdd-ff59-4af4-8735-05378e4ade14	37.7	0.0154	0.01	305	89.28	0.00043	125.66	116.03	0.999178082192	38.4270176401	9.53291276055	9.87854647668	0.453133417013	1.65948632974	3.91922005571	0	8830	4	2	-0.0124718477328	0.95822	-0.011229	TRUE	TRUE	TRUE
eb38c0fa-ae21-4375-af94-7c146106c261	880efd0d-8449-4e58-aee7-b7017683c1eb	36.7	0.0226	0.0177	240	90.24	0.00026	125.62	113.41	0.999269406393	39.0066715409	10.7032491517	10.3472876158	0.477940365687	1.56413349417	3.95747062115	0	8859	6	0	-0.0749998003243	0.95983	-0.073823	TRUE	FALSE	TRUE
eb934b0d-afa3-437c-91eb-7242ab740b43	NA	0	NA	1	300	NA	1	NA	NA	0.998173515982	28.986642269	12.6115590895	17.2673995235	0.555036076453	1.22650946767	4.06288601909	0	9017	13	3	0.985570472479	0.99694	0.98333	FALSE	FALSE	FALSE
ebe06f00-4dd4-4c3e-932f-7d03284f9617	baa5c64d-cf42-45fe-ae77-65bdcbc42957	41.2	0.0152	0.0103	299	86.92	0.00022	137.17	126.7	0.999178082192	41.5904396307	9.7336795177	8.45768376746	0.496700422713	1.48089799134	3.99378179763	0	8834	6	0	0.124608663718	0.95786	0.13332	TRUE	TRUE	TRUE
ebe37974-093b-488c-8557-1dda59f6700b	21f8e89f-7c5d-4763-8379-d9e6b6c45c28	34	0.0157	0.0101	203	89.68	0.00013	127.11	104.2	0.999269406393	37.4429720344	10.9293936871	13.0221421526	0.507934401826	1.45414673046	3.99596076168	0	8658	6	0	0.0104158908071	0.95822	0.012885	TRUE	FALSE	TRUE
ec7dc401-cfe0-4095-85fd-87348a5180c2	c09af53b-194a-475b-8793-8fbf11a81771	35.2	0.0136	0.009	311	87.72	0.00028	115.88	108.39	0.999086757991	35.4760511883	9.24286732961	12.342299237	0.440771868863	1.50241157556	4.01670506912	1	8709	6	1	0.069295474887	0.95822	0.073798	TRUE	TRUE	TRUE
ec9453b5-e36a-4e90-a909-34655408fec2	02fff2ce-dcca-4f26-a445-ae9a54f0e34e	30.4	0.0165	0.0107	303	87.69	0.00085	101.29	93.51	0.998904109589	30.8072773816	8.71095625568	15.377461589	0.508386206906	1.51710421639	3.99943438914	0	8839	4	1	-0.0755389218889	0.95786	-0.073772	TRUE	TRUE	TRUE
ecdac032-e125-4cd8-ba62-6265ecffb3d7	3c867607-2ddc-4fd2-a504-f748c403a9a8	30	0.0321	0.014	363	90.68	0.02337	104.47	92.44	0.999360730594	31.9997258521	9.30133099174	21.6827052913	0.729668248046	1.76089716462	3.90176600442	2	8882	8	0	0.0380314985912	0.95713	0.030198	TRUE	TRUE	TRUE
ece1f8f9-fac1-4873-8ed3-fb75c2d75493	88504455-cdcc-4657-bf0e-160330746aac	40.3	0.0236	0.0188	279	89.97	0.00023	137.04	124.25	0.99899543379	43.7380930615	11.8323629014	8.97685774109	0.445101389141	1.50677830941	3.99431818182	0	8790	6	0	0.995190157493	0.99476	0.99284	TRUE	FALSE	TRUE
